protein_id,n_samples,std_r2_mean,std_r2_std,04_r2_mean,04_r2_std,difference,std_scores,04_scores
P25106,161,0.47125842838160964,0.06376070976191044,0.4817546110505404,0.05954350142384824,0.010496182668930765,"[0.5236037775865341, 0.38150025640376506, 0.5086712511545298]","[0.5303183541363414, 0.39789661185704517, 0.5170488671582347]"
P96878,90,0.40901449384175237,0.11650951950231928,0.41953531567212304,0.12021717845186952,0.010520821830370675,"[0.5517275749156587, 0.40897719734023785, 0.26633870926936054]","[0.555757092628319, 0.4395208266923317, 0.2633280276957183]"
O96673,35,-0.5080907849905607,0.454222620951621,-0.4974969010354801,0.43530389813377546,0.010593883955080596,"[-0.4008462408218181, -1.1102121362772301, -0.013213977872633897]","[-0.3901884484125626, -1.0761253148956667, -0.026176939798211007]"
P21731,312,0.39222079639567237,0.07757240132145676,0.40282806249836894,0.06397876455206195,0.010607266102696578,"[0.43089652409839563, 0.46178938470141984, 0.2839764803872017]","[0.4317767252916732, 0.4625925663718903, 0.3141148958315435]"
Q9HBX9,50,0.263210403193401,0.2714938582723831,0.27382872886926835,0.25118758446670464,0.010618325675867346,"[-0.12058255789130157, 0.44558874915936386, 0.46462501831214076]","[-0.08138301081474353, 0.454791513711707, 0.44807768371084156]"
Q9D6N1,57,0.31800228669754943,0.16367389421553513,0.3286770178546816,0.1675728619235299,0.010674731157132189,"[0.09057147456170012, 0.3944331820413369, 0.4690022034896112]","[0.09308187064323747, 0.424289212543714, 0.4686599703770934]"
Q96S37,113,0.4184589954325551,0.08866940510375083,0.4291815913253974,0.08156902903147817,0.010722595892842302,"[0.5012337347957672, 0.45864767612539314, 0.29549557537650495]","[0.49745295047548477, 0.47557246566617106, 0.31451935783453644]"
P15304,120,0.3762892180070298,0.1717206545468972,0.38704296961770446,0.16989944904719922,0.010753751610674656,"[0.6082998955420167, 0.32241486128021757, 0.1981528971988551]","[0.6163117792380758, 0.3346628327837484, 0.21015429683128917]"
Q86W56,108,0.5907948288262516,0.0854671969072658,0.6015582101260423,0.08575810373063845,0.010763381299790709,"[0.559652049168639, 0.7075074964657324, 0.5052249408443832]","[0.5484044240785082, 0.7225421198637281, 0.5337280864358904]"
P15090,206,0.5794811258704865,0.10373512091962554,0.5903212085622919,0.10755331167036208,0.010840082691805364,"[0.5886269324515585, 0.7017101493586878, 0.44810629580121353]","[0.6158592585214202, 0.7074075965623448, 0.44769677060311086]"
Q9UKP6,354,0.5481932002362396,0.08683995497521417,0.559035493694668,0.08814018207647399,0.010842293458428354,"[0.6128512784415163, 0.6062868704617677, 0.4254414518054348]","[0.6121015911994654, 0.6301806386009334, 0.43482425128360525]"
Q6PIU2,31,0.009873501461029019,0.3445611481041295,0.02076170345760342,0.31213637092587,0.010888201996574401,"[-0.0143851502313046, -0.3994734063499421, 0.44347906096433376]","[-0.06657802553144365, -0.310298334627382, 0.4391614705316359]"
P00166,65,0.6065822584355399,0.1234713276870936,0.6175324754145988,0.12611569333660136,0.010950216979058847,"[0.7278159757824427, 0.4371327646065024, 0.6547980349176747]","[0.7326652617926068, 0.4419996324007208, 0.6779325320504686]"
P48546,97,0.415393486859363,0.08451605529812603,0.42636010203506475,0.0809135261586522,0.010966615175701744,"[0.4990574220121621, 0.4474851614469899, 0.2996378771189371]","[0.49823189845393934, 0.4675366654176635, 0.3133117422335915]"
P07099,278,0.49981332947528817,0.042965309497965586,0.5107802076082405,0.03062472782754513,0.010966878132952329,"[0.49270522268314476, 0.451107141351084, 0.5556276243916358]","[0.5074807888464372, 0.4750314369579629, 0.5498283970203216]"
Q13554,622,0.30002801621251246,0.02253278131473349,0.3110028882009344,0.0176421990877465,0.010974871988421953,"[0.27441867191923064, 0.3292555524308529, 0.2964098242874539]","[0.3072920950038067, 0.3342251585381536, 0.291491411060843]"
Q15125,37,0.19535460437537597,0.250635313804878,0.20633240780809467,0.2550107949985284,0.010977803432718702,"[0.24451312837557126, -0.13322247082030403, 0.47477315557086064]","[0.2506538475742043, -0.12578389894421882, 0.4941272747942985]"
P21675,98,0.6435305039476283,0.10605554539891991,0.654534054598002,0.11866895169051533,0.011003550650373617,"[0.5124615671483767, 0.7722105851760871, 0.6459193595184212]","[0.5110347690056083, 0.801645799400733, 0.6509215953876644]"
P41149,130,0.6696045717109144,0.07313957562675574,0.6806140059252516,0.062072372423907084,0.0110094342143372,"[0.7573403312164536, 0.6731805921169909, 0.578292791799299]","[0.7606176223018363, 0.6719017351656196, 0.609322660308299]"
P56730,138,0.33438553302309065,0.04649766514239446,0.3454155539940704,0.059523232088248015,0.01103002097097977,"[0.3596164429845925, 0.2691811040798511, 0.37435905200482833]","[0.3675717372162258, 0.26400716737353846, 0.404667757392447]"
P04180,131,0.45781663910099435,0.1335439368547911,0.46889567963807205,0.12705807904045327,0.0110790405370777,"[0.5421708101283236, 0.26930345080085494, 0.5619756563738045]","[0.5456079304922505, 0.2898197755697438, 0.5712593328522217]"
P08485,76,0.3058695819026329,0.29207247538290687,0.31695565728059544,0.26728887582504524,0.011086075377962523,"[0.5274283877910195, 0.49698961248628226, -0.10680925456940304]","[0.5429823853760205, 0.46633313405927734, -0.05844854759351148]"
P28647,132,0.6004193324298662,0.1594877303524031,0.6115269921876837,0.14316368414971717,0.011107659757817467,"[0.6978683120072037, 0.3755350388154013, 0.7278546464669937]","[0.705313869301784, 0.40924122129126594, 0.7200258859700011]"
P08049,208,0.2507616651825189,0.04969985565056169,0.2618761976243828,0.06113323561687305,0.011114532441863889,"[0.2800028643130965, 0.18078921214704868, 0.2914929190874115]","[0.29920812282966847, 0.17567761871056486, 0.310742851332915]"
P48735,104,0.5258647469163108,0.08413144823521383,0.5369974572542848,0.07435901092688811,0.011132710337974028,"[0.5338083912756195, 0.4190832716930276, 0.624702577780285]","[0.5214815670554918, 0.4546813404793446, 0.6348294642280181]"
P34975,77,0.35649324327548876,0.1253754781694032,0.36766099574257866,0.12540920329183142,0.011167752467089898,"[0.3007708520171072, 0.23858140599514022, 0.5301274718142188]","[0.30780045270243117, 0.2530100134790382, 0.5421725210462665]"
P27707,46,0.5774465457013559,0.08285926719506541,0.5886742617083889,0.09892749241831837,0.011227716007032984,"[0.4770066627665158, 0.6799384651032446, 0.5753945092343073]","[0.4545661609341026, 0.6902426006482469, 0.6212140235428172]"
P68849,42,-0.03605295699787625,0.03320038651967626,-0.02473434473613297,0.06732590948430449,0.011318612261743282,"[-0.0734936386304963, 0.007203989466881611, -0.04186922183001407]","[-0.11270081637765816, -0.012304112449720295, 0.05080189461897955]"
Q8R455,185,0.3489830672868894,0.09837965197495707,0.36033190614135124,0.09294944191771257,0.011348838854461862,"[0.4876694353176567, 0.2700272678159481, 0.28925249872706327]","[0.4914484611486326, 0.28666592356856524, 0.30288133370685577]"
Q99873,87,0.07121831812536654,0.12135876367034928,0.08273040898801154,0.09144258934746365,0.011512090862645,"[-0.076035318035788, 0.06849594330004416, 0.22119432911184345]","[-0.03180931518602348, 0.08800883515087621, 0.1919917069991819]"
P54764,90,-0.14062184581845485,0.024410214808072615,-0.1290805591762539,0.030087116841978945,0.011541286642200943,"[-0.1414714100376695, -0.1700842944427654, -0.11030983297492969]","[-0.09034696105372753, -0.1636996755092075, -0.13319504096582668]"
O75676,104,0.036526954638215536,0.12084242525016593,0.04816169863454992,0.11107213299897015,0.011634743996334386,"[0.05013205109397545, -0.11780699236068881, 0.17725580518135997]","[0.04280553126352871, -0.08511613589143763, 0.1867957005315587]"
O54798,120,0.27237645701383373,0.09558392938338932,0.2840157441364572,0.10836305574199115,0.011639287122623465,"[0.13914341996195534, 0.31921547031280517, 0.3587704807667407]","[0.13219060243711278, 0.3418819154672972, 0.3779747145049617]"
P21398,191,0.3023420882378697,0.07959045448994442,0.3140409227104831,0.06137441056078346,0.01169883447261344,"[0.4002548645256012, 0.20530475949801152, 0.3014666406899963]","[0.3922035331553343, 0.24227656142133935, 0.3076426735547757]"
P35222,64,-0.1578549555802309,0.14552840278899448,-0.14608297499291467,0.12373967924677584,0.011771980587316239,"[0.02824352262761909, -0.17479052091908587, -0.327017868449226]","[0.019257462514649992, -0.1791128157893549, -0.2783935717040391]"
P57059,57,0.0813413403661017,0.14001680597318159,0.09314237408657162,0.1613938226234216,0.011801033720469922,"[0.17786358183548368, -0.11665171286360554, 0.18281215212642699]","[0.19775649648143423, -0.13484582730002526, 0.21651645307830591]"
Q12931,85,0.4032500622206336,0.30484749433587516,0.4150704481944958,0.30262515875072904,0.011820385973862202,"[0.6276145710425538, -0.02774784047333667, 0.6098834560926836]","[0.6383575516275932, -0.012769454139353487, 0.6196232470952476]"
O15054,49,0.6340448390436056,0.24178547684913992,0.6458690283385243,0.2132815269996032,0.011824189294918686,"[0.29716085862284525, 0.8532038187609301, 0.7517698397470417]","[0.35139507888612775, 0.8496509803779575, 0.7365610257514876]"
Q4G017,96,0.3026425738780035,0.33660346017474885,0.3144860448995758,0.3207241613071163,0.01184347102157235,"[0.44035221493288457, 0.6284140007959432, -0.16083849409481732]","[0.44123146014810555, 0.6282707066244171, -0.12604403207379522]"
P51813,130,0.41690006458695456,0.14393997043373205,0.42882569708053486,0.12233175775299188,0.011925632493580307,"[0.2569530018175853, 0.38782876360309426, 0.6059184283401842]","[0.2785702144871406, 0.429690016052546, 0.578216860701918]"
P55157,31,0.6516928998440782,0.16236826021568918,0.6636549059049707,0.16234030624203186,0.011962006060892483,"[0.43915686849614355, 0.8332371031364215, 0.6826847278996695]","[0.45904096156378993, 0.8561362252148288, 0.6757875309362933]"
A9JQL9,60,0.25388058147802134,0.13613093697805967,0.26589281975703705,0.11840435238679556,0.012012238279015708,"[0.1385854579667235, 0.17800764340434583, 0.44504864306299463]","[0.13393901148868448, 0.24259189708738804, 0.4211475506950386]"
Q9YQ30,44,0.28120810462878404,0.0821515926587601,0.29322280765764613,0.051545035895463324,0.012014703028862095,"[0.3631203174129847, 0.16889992530146236, 0.31160407117190503]","[0.3431318781849678, 0.22225577846547684, 0.3142807663224937]"
P25440,177,0.3605277332051477,0.08325715379113569,0.372558711050804,0.08700607908620174,0.012030977845656321,"[0.3751496625370273, 0.25203732461376727, 0.45439621246464834]","[0.39244986425961403, 0.257454477099753, 0.4677717917930452]"
P19492,35,-0.373770547349483,0.5137401542544757,-0.36173427462695135,0.503737840483263,0.01203627272253166,"[-0.3731222732323871, 0.2551056842708349, -1.0032950530868967]","[-0.3001483738670363, 0.22211340212638142, -1.0071678521401992]"
P49683,87,-0.056904680754515415,0.3652023058498147,-0.044856461915089706,0.3682466348599881,0.012048218839425709,"[0.27952245151720745, 0.11425127855438211, -0.5644877723351358]","[0.3036028571781685, 0.11608615264721656, -0.5542583955706541]"
Q9NP59,191,0.42090581480322325,0.07075874875077015,0.4329621585761852,0.064161713070867,0.012056343772961942,"[0.371377475032461, 0.3703678701311376, 0.5209720992460714]","[0.3715968093622749, 0.405758664082279, 0.5215310022840018]"
Q15059,167,0.4682371296863212,0.06627912518579666,0.48041673412491487,0.05735569848760862,0.012179604438593672,"[0.4925877529502358, 0.3776738788475833, 0.5344497572611445]","[0.4962745478307168, 0.40359725076218744, 0.5413784037818405]"
P26358,162,0.5324401888797896,0.08204093368408849,0.5446556716145353,0.07682497845336278,0.012215482734745708,"[0.4554426460445724, 0.6461028212788544, 0.495775099315942]","[0.46297320703853173, 0.6475379967937163, 0.5234558110113579]"
Q965D5,79,0.3494583027904044,0.034302343125613935,0.3618252999765425,0.050343148631559934,0.012366997186138096,"[0.31926685428285917, 0.33167039215350214, 0.39743766193485197]","[0.30951021181394245, 0.34616182560881936, 0.42980386250686575]"
O95822,195,0.29523834922438913,0.12173435617622895,0.30766384988944967,0.13009445173682468,0.01242550066506054,"[0.17882399340780764, 0.46328474385566654, 0.24360631040969327]","[0.15485648109265637, 0.47280467752622257, 0.29533039104947]"
P08709,231,0.5127228109676278,0.028968256239191335,0.5252636683125128,0.030731302080154167,0.01254085734488497,"[0.5059252349224748, 0.48113467965966117, 0.5511085183207477]","[0.5266440988820509, 0.4869544392196369, 0.5621924668358509]"
Q5JUK3,41,0.11356512835151007,0.2484577666595983,0.12624851039707333,0.2471092784356689,0.012683382045563255,"[0.3030012987423506, -0.2374386289579642, 0.2751327152701438]","[0.3218778148072877, -0.22234766958764762, 0.2792153859715799]"
P40136,46,-0.18001811662476844,0.4730590345362975,-0.16732793299000503,0.466352241709984,0.012690183634763402,"[0.1765073436100636, 0.13196855140928376, -0.8485302448936527]","[0.09911134198996596, 0.2219313330012903, -0.8230264739612714]"
P49862,69,0.5747654282171241,0.18639982442684275,0.587476431130462,0.17633624734656528,0.012711002913337932,"[0.34627324464229037, 0.802857175843664, 0.5751658641654177]","[0.37016968982296794, 0.8020781067689607, 0.5901814967994572]"
P09238,102,0.033166773788174196,0.04815959136955826,0.045933954334466974,0.03641586690481321,0.012767180546292778,"[0.06579618767772477, -0.03492157870375712, 0.06862571239055493]","[0.08194998374860174, -0.0039536347514050885, 0.05980551400620426]"
P55212,79,0.09572619941124157,0.1944384638653091,0.10859253818657029,0.19569438041440174,0.012866338775328723,"[-0.10120432455463146, 0.027989021901411615, 0.36039390088694456]","[-0.08656575506617337, 0.03623238323831535, 0.3761109863875689]"
Q96RR4,172,0.4308888898936891,0.0753061180693883,0.4437887563849722,0.06701443320073718,0.012899866491283107,"[0.3256031912513552, 0.497413683389492, 0.4696497950402202]","[0.3499443815512897, 0.5021707156093396, 0.47925117199428735]"
P10696,337,0.3053233073561597,0.03432094235609132,0.3184818247408195,0.03041741759086182,0.013158517384659785,"[0.30594148421770706, 0.26298323012734437, 0.3470452077234276]","[0.32359598615662466, 0.27893538131733175, 0.3529141067485021]"
P31649,123,0.3402741922461572,0.09150917860683125,0.3534433483304705,0.08174832828404446,0.013169156084313294,"[0.3174047707480452, 0.24139735861203593, 0.46202044737839043]","[0.34755182422072084, 0.25639835469462136, 0.4563798660760692]"
P13516,100,0.5972902553589017,0.057015150380658,0.6104776425309851,0.06840619557502856,0.013187387172083453,"[0.5859320137021219, 0.6721021022961555, 0.5338366500784274]","[0.6064499178328306, 0.6961989983611748, 0.5287840113989498]"
Q08493,57,0.4570909031989028,0.1091247055172262,0.47051778745440576,0.08636753419119302,0.01342688425550298,"[0.30527177632385616, 0.5569903930120087, 0.5090105402608436]","[0.3503319673103942, 0.5494668084890098, 0.5117545865638133]"
P35590,62,0.02559031901410469,0.04480499747853385,0.039100476607648184,0.02099860199574151,0.013510157593543494,"[0.04203219976224648, 0.07036447385341227, -0.03562571657334468]","[0.042064250367299105, 0.06320811810349902, 0.01202906135214643]"
P35236,275,0.11217548181123531,0.09994514326488581,0.12569653089209545,0.08798210769594071,0.013521049080860145,"[0.22080439480727565, 0.1361768406976689, -0.020454790071238627]","[0.2201425481887641, 0.1486250673053504, 0.008321977182171869]"
Q16236,99,0.30842763517121613,0.13197807087120106,0.3221024323250931,0.13266859946714135,0.013674797153876983,"[0.4347220067687948, 0.36429563984576585, 0.12626525889908768]","[0.4518097449008719, 0.3746516964656841, 0.13984585560872342]"
Q99808,151,0.3174976576414746,0.15732135236474037,0.3311844427193509,0.1365785636912691,0.013686785077876296,"[0.1634289274334374, 0.533536093347287, 0.2555279521436994]","[0.18958236260669703, 0.5157492479682129, 0.28822171758314274]"
P45985,103,0.16843447324468966,0.010623040199216841,0.18213995242662054,0.020893770165116145,0.01370547918193088,"[0.15531207022526172, 0.18133013438866186, 0.16866121512014542]","[0.15373270089447355, 0.2033859849447246, 0.1893011714406635]"
P22909,39,0.5329963503693356,0.23648153494885002,0.5468316153661443,0.2169598162982545,0.01383526499680876,"[0.37184296544377826, 0.8673593002475279, 0.3597867854167005]","[0.40180310370396566, 0.8535090428020966, 0.3851826995923707]"
P43088,80,0.07445900430163806,0.4142956535782543,0.08833059099589398,0.39965805289128276,0.013871586694255922,"[-0.5050083985344436, 0.4391892366298086, 0.2891961748095492]","[-0.47061088908099924, 0.4404522446443293, 0.2951504174243519]"
